date,region,product_category,units_sold,unit_price,revenue,discount_applied,marketing_spend,customer_segment,returned_units
2021-01-29,Central,Clothing,7,44.96,254.23,0.1922,209.34,Corporate,0
2021-01-29,South,Electronics,13,309.33,3374.67,0.1608,198.07,Corporate,0
2021-01-29,West,Home & Kitchen,19,77.86,1197.97,0.1902,435.33,Consumer,2
2021-01-29,West,Sports & Outdoors,13,73.05,883.08,0.0701,314.89,Consumer,1
2021-01-29,Central,Clothing,9,56.52,440.21,0.1346,149.28,Consumer,0
2021-01-29,South,Clothing,12,50.64,524.79,0.1364,215.55,Consumer,0
2021-01-29,North,Home & Kitchen,16,84.27,1086.21,0.1944,447.81,Consumer,1
2021-01-29,South,Clothing,13,48.96,554.5,0.1288,240.48,Consumer,0
2021-01-29,West,Home & Kitchen,16,86.01,1120.47,0.1858,495.79,Corporate,1
2021-01-29,Central,Electronics,8,274.39,1770.36,0.1935,147.8,Corporate,0
2021-01-29,North,Electronics,14,336.94,4290.73,0.0904,358.95,Consumer,1
2021-01-29,North,Clothing,14,53.05,642.58,0.1348,407.7,Corporate,0
2021-01-29,West,Electronics,15,337.86,4492.69,0.1135,412.92,Consumer,1
2021-01-29,North,Clothing,15,53.76,680.52,0.1561,324.76,Consumer,1
2021-01-30,West,Clothing,19,43.54,736.84,0.1093,346.93,Corporate,0
2021-01-30,West,Clothing,18,53.21,846.2,0.1165,548.66,Small Business,1
2021-01-30,West,Home & Kitchen,16,72.89,970.78,0.1676,434.83,Corporate,0
2021-01-30,North,Electronics,12,262.61,2787.34,0.1155,329.17,Consumer,1
2021-01-30,North,Home & Kitchen,19,90.55,1494.38,0.1314,492.45,Consumer,1
2021-01-30,South,Home & Kitchen,13,75.1,861.68,0.1174,217.39,Consumer,1
2021-01-30,West,Home & Kitchen,14,82.03,971.79,0.1538,508.07,Consumer,1
2021-01-30,North,Home & Kitchen,18,89.55,1450.55,0.1001,460.2,Corporate,0
2021-01-30,East,Sports & Outdoors,9,57.93,452.86,0.1314,233.6,Small Business,0
2021-01-31,North,Sports & Outdoors,12,72.22,821.83,0.0517,329.87,Consumer,0
2021-01-31,West,Home & Kitchen,13,82.11,906.57,0.1507,530.27,Consumer,0
2021-01-31,South,Sports & Outdoors,7,73.31,437.84,0.1468,253.79,Consumer,0
2021-01-31,South,Home & Kitchen,14,82.45,1016.13,0.1197,346.46,Consumer,0
2021-01-31,North,Home & Kitchen,15,79.92,1021.38,0.148,444.85,Small Business,1
2021-01-31,Central,Home & Kitchen,7,70.23,449.97,0.0847,175.94,Consumer,0
2021-01-31,North,Home & Kitchen,18,84.71,1346.23,0.1171,464.09,Corporate,0
2021-01-31,South,Sports & Outdoors,13,60.14,700.12,0.1045,235.81,Consumer,0
2021-01-31,East,Clothing,7,54.2,334.48,0.1184,169.66,Consumer,0
2021-01-31,East,Clothing,8,50.03,327.56,0.1816,240.23,Corporate,0
2021-01-31,North,Clothing,13,57.34,620.19,0.168,303.82,Corporate,0
2021-02-01,South,Clothing,10,55.23,451.56,0.1824,275.15,Consumer,0
2021-02-01,West,Sports & Outdoors,11,58.04,550.14,0.1383,453.84,Consumer,1
2021-02-01,West,Sports & Outdoors,9,74.33,557.92,0.166,439.79,Consumer,0
2021-02-01,West,Sports & Outdoors,12,60.19,567.5,0.2143,478.99,Corporate,0
2021-02-01,North,Clothing,12,44.25,461.17,0.1315,427.58,Consumer,1
2021-02-01,Central,Home & Kitchen,8,87.77,632.15,0.0997,230.7,Corporate,0
2021-02-01,South,Home & Kitchen,9,91.41,737.71,0.1033,239.66,Corporate,0
2021-02-01,North,Electronics,9,268.42,2066.22,0.1447,291.88,Corporate,0
2021-02-01,West,Home & Kitchen,14,75.92,912.48,0.1415,558.22,Consumer,1
2021-02-02,West,Clothing,15,55.26,764.0,0.0783,491.73,Consumer,1
2021-02-02,East,Home & Kitchen,8,77.66,533.74,0.1409,271.88,Consumer,0
2021-02-02,West,Sports & Outdoors,12,64.6,552.02,0.2879,328.82,Consumer,1
2021-02-02,South,Sports & Outdoors,11,64.22,576.72,0.1836,185.42,Corporate,0
2021-02-02,West,Sports & Outdoors,14,67.6,835.1,0.1176,454.66,Consumer,1
2021-02-02,West,Sports & Outdoors,15,74.63,1019.48,0.0893,437.05,Corporate,0
2021-02-02,West,Sports & Outdoors,13,56.59,596.26,0.1895,400.38,Corporate,0
2021-02-02,South,Sports & Outdoors,10,68.36,617.56,0.0966,232.49,Consumer,1
2021-02-03,South,Home & Kitchen,12,84.27,924.78,0.0855,306.18,Consumer,1
2021-02-03,South,Sports & Outdoors,7,69.56,441.05,0.0942,290.56,Consumer,0
2021-02-03,North,Home & Kitchen,17,71.24,1125.58,0.0706,342.38,Consumer,1
2021-02-03,South,Home & Kitchen,12,76.29,827.5,0.0961,232.21,Consumer,1
2021-02-03,North,Clothing,13,44.22,468.4,0.1852,388.41,Consumer,1
2021-02-03,South,Clothing,8,57.14,364.0,0.2037,284.16,Corporate,0
2021-02-03,West,Sports & Outdoors,14,65.85,814.5,0.1165,419.61,Consumer,1
2021-02-03,East,Electronics,7,275.33,1315.0,0.3177,200.01,Corporate,0
2021-02-03,North,Sports & Outdoors,14,72.26,814.37,0.195,267.0,Corporate,0
2021-02-03,Central,Electronics,8,284.81,1872.68,0.1781,179.28,Corporate,0
2021-02-04,Central,Electronics,5,301.66,1359.58,0.0986,176.45,Consumer,0
2021-02-04,West,Sports & Outdoors,13,74.31,799.97,0.1719,403.2,Consumer,1
2021-02-04,East,Clothing,11,49.05,484.46,0.1021,262.48,Consumer,1
2021-02-04,North,Clothing,16,47.22,668.11,0.1157,459.5,Corporate,0
2021-02-04,North,Sports & Outdoors,9,61.7,497.99,0.1032,266.39,Consumer,1
2021-02-04,North,Home & Kitchen,18,89.66,1193.95,0.2602,415.28,Corporate,0
2021-02-04,South,Clothing,11,43.42,401.92,0.1585,288.1,Consumer,1
2021-02-04,Central,Home & Kitchen,7,83.01,505.01,0.1309,183.47,Corporate,0
2021-02-04,North,Clothing,11,46.46,438.13,0.1427,302.91,Consumer,0
2021-02-04,West,Electronics,16,289.28,3850.43,0.1681,386.17,Consumer,1
2021-02-04,West,Electronics,18,268.41,4229.39,0.1246,340.4,Consumer,1
2021-02-04,South,Home & Kitchen,9,88.99,764.71,0.0452,283.43,Small Business,0
2021-02-04,West,Electronics,13,297.28,3360.69,0.1304,543.55,Consumer,0
2021-02-04,North,Electronics,10,321.8,2494.59,0.2248,459.83,Consumer,1
2021-02-05,North,Home & Kitchen,14,79.34,932.93,0.1601,406.39,Corporate,0
2021-02-05,North,Electronics,11,270.46,2292.58,0.2294,433.47,Consumer,0
2021-02-05,West,Home & Kitchen,16,71.94,1013.49,0.1195,533.98,Consumer,1
2021-02-05,North,Home & Kitchen,13,68.53,829.42,0.069,490.91,Small Business,0
2021-02-05,South,Clothing,10,44.06,308.24,0.3004,310.02,Consumer,0
2021-02-05,North,Sports & Outdoors,17,55.46,858.06,0.0899,334.09,Corporate,0
2021-02-05,South,Home & Kitchen,12,76.58,726.71,0.2092,305.45,Consumer,1
2021-02-05,West,Electronics,14,278.93,3619.56,0.0731,519.24,Consumer,1
2021-02-05,East,Sports & Outdoors,6,68.73,359.76,0.1276,212.06,Small Business,0
2021-02-05,East,Electronics,7,278.51,1584.42,0.1873,169.48,Consumer,0
2021-02-06,Central,Electronics,9,262.37,2103.47,0.1092,221.22,Small Business,0
2021-02-06,North,Home & Kitchen,14,90.85,1204.11,0.0533,519.72,Small Business,0
2021-02-06,West,Clothing,13,56.91,619.09,0.1632,586.09,Small Business,0
2021-02-06,West,Sports & Outdoors,21,63.08,1243.21,0.0615,378.89,Small Business,0
2021-02-06,West,Electronics,13,331.79,3827.6,0.1126,392.3,Small Business,0
2021-02-06,North,Home & Kitchen,14,88.06,1060.49,0.1398,447.17,Consumer,1
2021-02-06,North,Sports & Outdoors,18,70.74,997.77,0.2164,374.77,Corporate,0
2021-02-06,Central,Clothing,7,44.49,251.01,0.194,150.09,Corporate,0
2021-02-06,North,Sports & Outdoors,16,59.9,822.12,0.1422,299.2,Consumer,2
2021-02-06,West,Sports & Outdoors,12,60.09,616.45,0.1451,495.33,Consumer,1
2021-02-06,West,Home & Kitchen,18,89.26,1357.97,0.1548,429.03,Consumer,2
2021-02-06,East,Sports & Outdoors,10,61.33,566.14,0.0769,200.06,Consumer,0
2021-02-07,East,Clothing,12,56.51,621.09,0.0841,225.25,Consumer,0
2021-02-07,West,Clothing,16,47.38,651.04,0.1412,393.36,Corporate,0
2021-02-07,Central,Clothing,8,44.09,307.5,0.1282,182.04,Consumer,0
2021-02-07,North,Electronics,12,303.37,3296.42,0.0945,349.36,Small Business,0
2021-02-07,East,Home & Kitchen,12,68.75,736.64,0.1071,291.02,Corporate,0
2021-02-07,South,Clothing,14,47.67,618.73,0.0729,257.23,Consumer,1
2021-02-07,West,Electronics,19,282.68,4492.77,0.1635,390.26,Consumer,2
2021-02-07,North,Home & Kitchen,14,78.04,958.07,0.1231,344.33,Consumer,0
2021-02-07,North,Sports & Outdoors,15,57.92,729.53,0.1603,410.49,Small Business,0
2021-02-07,North,Electronics,20,277.49,4912.68,0.1148,360.41,Consumer,2
2021-02-07,North,Clothing,13,43.33,451.25,0.1989,392.52,Small Business,0
2021-02-07,Central,Clothing,6,45.34,245.38,0.098,194.42,Consumer,0
2021-02-08,West,Home & Kitchen,16,72.47,920.31,0.2063,573.4,Consumer,1
2021-02-08,West,Electronics,12,304.0,2816.62,0.2279,351.56,Corporate,0
2021-02-08,West,Home & Kitchen,19,81.64,1422.41,0.083,598.86,Consumer,1
2021-02-08,Central,Electronics,6,274.48,1320.47,0.1982,165.16,Consumer,0
2021-02-08,Central,Clothing,8,47.41,303.04,0.201,223.79,Consumer,0
2021-02-08,North,Electronics,9,306.33,2366.86,0.1415,334.19,Consumer,0
2021-02-08,West,Home & Kitchen,16,73.77,1022.75,0.1335,384.04,Consumer,1
2021-02-08,West,Electronics,10,272.69,2342.68,0.1409,494.12,Consumer,0
2021-02-08,Central,Home & Kitchen,8,90.17,661.41,0.0831,225.16,Corporate,0
2021-02-08,East,Clothing,11,48.21,448.75,0.1538,197.52,Consumer,1
2021-02-08,North,Clothing,10,56.75,482.89,0.1491,323.16,Consumer,1
2021-02-08,East,Sports & Outdoors,6,61.29,328.02,0.108,173.86,Corporate,0
2021-02-08,West,Electronics,13,297.52,3410.59,0.1182,430.28,Consumer,0
2021-02-09,West,Home & Kitchen,16,80.39,1235.05,0.0398,456.46,Small Business,0
2021-02-09,North,Electronics,12,306.97,3248.97,0.118,350.02,Consumer,0
2021-02-09,North,Clothing,16,48.52,676.95,0.128,488.76,Consumer,1
2021-02-09,South,Clothing,8,49.74,341.85,0.1409,280.69,Corporate,0
2021-02-09,East,Electronics,10,332.61,3024.09,0.0908,205.27,Corporate,0
2021-02-09,South,Sports & Outdoors,8,68.08,493.93,0.0931,298.03,Consumer,0
2021-02-09,Central,Electronics,5,284.55,1232.39,0.1338,208.88,Corporate,0
2021-02-09,North,Home & Kitchen,14,81.54,988.48,0.1341,524.84,Consumer,1
2021-02-09,West,Home & Kitchen,12,84.95,872.71,0.1439,393.08,Consumer,0
2021-02-09,South,Home & Kitchen,10,72.59,650.84,0.1034,235.66,Corporate,0
2021-02-09,Central,Home & Kitchen,9,91.4,753.83,0.0836,254.72,Corporate,0
2021-02-09,North,Sports & Outdoors,8,55.67,345.29,0.2247,391.68,Consumer,0
2021-02-09,North,Sports & Outdoors,15,63.57,796.02,0.1652,306.63,Corporate,0
2021-02-09,West,Sports & Outdoors,15,61.21,765.74,0.166,426.77,Small Business,1
2021-02-10,West,Clothing,15,51.92,682.7,0.1234,367.79,Consumer,0
2021-02-10,South,Sports & Outdoors,8,64.49,474.49,0.0803,255.21,Consumer,0
2021-02-10,East,Electronics,10,303.82,2628.95,0.1347,183.75,Small Business,0
2021-02-10,South,Electronics,9,282.39,2255.84,0.1124,246.38,Consumer,1
2021-02-10,South,Electronics,10,337.18,2835.35,0.1591,295.5,Consumer,1
2021-02-10,Central,Sports & Outdoors,8,68.43,492.37,0.1006,151.01,Small Business,0
2021-02-10,North,Electronics,11,294.84,2944.21,0.0922,282.9,Consumer,0
2021-02-10,West,Sports & Outdoors,16,70.88,1043.01,0.0803,372.03,Consumer,1
2021-02-10,East,Clothing,7,42.73,265.91,0.111,261.97,Consumer,0
2021-02-10,South,Electronics,9,265.19,1977.87,0.1713,238.53,Consumer,0
2021-02-11,West,Electronics,17,276.23,4118.31,0.123,527.58,Consumer,0
2021-02-11,Central,Home & Kitchen,7,76.32,445.24,0.1666,220.63,Consumer,0
2021-02-11,Central,Electronics,6,334.42,1833.36,0.0863,203.25,Small Business,0
2021-02-11,West,Clothing,16,56.13,795.52,0.1142,526.3,Consumer,1
2021-02-11,North,Electronics,13,320.69,3722.06,0.1072,444.32,Consumer,1
2021-02-11,Central,Sports & Outdoors,6,73.94,364.63,0.1781,166.68,Consumer,0
2021-02-11,Central,Electronics,9,277.57,1988.01,0.2042,229.25,Corporate,0
2021-02-11,North,Electronics,11,286.66,2824.37,0.1043,400.48,Consumer,1
2021-02-11,East,Sports & Outdoors,8,59.68,404.2,0.1534,261.25,Corporate,0
2021-02-11,West,Electronics,17,283.01,3686.8,0.2337,475.89,Consumer,1
2021-02-11,South,Clothing,12,43.74,487.67,0.0709,332.88,Small Business,0
2021-02-11,South,Sports & Outdoors,9,71.95,570.88,0.1184,238.09,Consumer,1
2021-02-11,North,Clothing,13,53.01,624.63,0.0936,432.27,Corporate,0
2021-02-11,North,Electronics,10,297.08,2704.32,0.0897,283.22,Corporate,0
2021-02-12,North,Electronics,10,300.81,2628.48,0.1262,415.61,Corporate,0
2021-02-12,South,Electronics,12,259.74,2091.43,0.329,218.34,Consumer,0
2021-02-12,North,Sports & Outdoors,14,72.57,808.62,0.2041,303.25,Consumer,1
2021-02-12,East,Sports & Outdoors,11,63.9,611.94,0.1294,202.78,Consumer,1
2021-02-12,South,Electronics,14,331.03,3347.91,0.2776,288.96,Corporate,0
2021-02-12,Central,Clothing,6,45.48,207.83,0.2384,178.97,Small Business,0
2021-02-12,North,Sports & Outdoors,13,63.91,731.63,0.1194,387.8,Small Business,0
2021-02-12,West,Home & Kitchen,15,70.55,961.53,0.0914,624.37,Consumer,1
2021-02-12,West,Sports & Outdoors,19,60.07,962.37,0.1568,382.41,Small Business,1
2021-02-12,Central,Home & Kitchen,7,78.79,509.12,0.0769,187.26,Small Business,0
2021-02-12,North,Home & Kitchen,16,91.66,1315.21,0.1032,407.45,Consumer,1
2021-02-13,South,Clothing,11,55.06,513.84,0.1516,249.73,Consumer,1
2021-02-13,Central,Electronics,6,307.89,1567.1,0.1517,173.4,Consumer,0
2021-02-13,West,Sports & Outdoors,16,67.05,929.9,0.1332,473.15,Corporate,0
2021-02-13,West,Clothing,18,55.07,887.48,0.1047,384.45,Consumer,2
2021-02-13,West,Sports & Outdoors,15,68.24,843.04,0.1764,418.74,Consumer,1
2021-02-13,Central,Clothing,9,43.48,343.66,0.1218,218.25,Consumer,0
2021-02-13,West,Electronics,14,294.3,3317.59,0.1948,562.09,Small Business,0
2021-02-13,South,Home & Kitchen,18,69.56,1154.17,0.0782,319.84,Small Business,1
2021-02-13,West,Clothing,15,46.39,580.2,0.1662,530.48,Consumer,0
2021-02-13,North,Sports & Outdoors,16,60.45,863.32,0.1074,375.04,Consumer,1
2021-02-13,West,Clothing,18,46.88,774.65,0.082,399.21,Consumer,0
2021-02-13,West,Clothing,20,49.07,863.34,0.1203,553.63,Small Business,0
2021-02-13,Central,Clothing,7,43.95,251.75,0.1817,196.36,Corporate,0
2021-02-14,South,Clothing,14,50.55,593.69,0.1611,215.46,Consumer,1
2021-02-14,North,Clothing,13,51.81,558.42,0.1709,495.22,Corporate,0
2021-02-14,North,Electronics,15,264.64,3542.47,0.1076,383.43,Consumer,0
2021-02-14,Central,Home & Kitchen,9,76.19,557.69,0.1867,253.62,Consumer,0
2021-02-14,North,Home & Kitchen,22,78.86,1556.74,0.1027,383.29,Consumer,1
2021-02-14,West,Electronics,12,301.15,3192.43,0.1166,512.3,Corporate,0
2021-02-14,North,Home & Kitchen,14,71.75,873.21,0.1307,413.94,Corporate,0
2021-02-14,West,Clothing,21,55.25,887.71,0.2349,368.02,Consumer,2
2021-02-14,Central,Clothing,11,43.32,440.64,0.0753,169.67,Small Business,1
2021-02-15,Central,Clothing,7,55.79,265.95,0.319,164.43,Corporate,0
2021-02-15,West,Sports & Outdoors,11,69.92,723.97,0.0587,322.22,Small Business,0
2021-02-15,North,Sports & Outdoors,9,60.32,452.92,0.1657,386.57,Corporate,0
2021-02-15,North,Home & Kitchen,10,69.35,602.44,0.1313,497.88,Consumer,0
2021-02-15,West,Electronics,16,339.18,4502.14,0.1704,518.74,Consumer,0
2021-02-15,West,Sports & Outdoors,10,73.03,598.33,0.1807,320.91,Consumer,0
2021-02-15,West,Electronics,13,299.02,3445.28,0.1137,551.89,Corporate,0
2021-02-15,East,Electronics,10,300.25,2760.8,0.0805,187.17,Small Business,0
2021-02-16,North,Home & Kitchen,14,81.81,999.19,0.1276,321.57,Consumer,1
2021-02-16,Central,Home & Kitchen,7,73.17,458.41,0.105,175.08,Corporate,0
2021-02-16,North,Clothing,12,54.04,588.75,0.0921,454.37,Consumer,0
2021-02-16,North,Clothing,15,46.98,635.08,0.0988,448.4,Consumer,0
2021-02-16,North,Sports & Outdoors,11,69.53,723.91,0.0535,334.45,Small Business,0
2021-02-16,North,Home & Kitchen,11,77.74,766.29,0.1039,336.65,Consumer,1
2021-02-16,West,Sports & Outdoors,15,63.62,781.48,0.1811,336.1,Corporate,0
2021-02-16,North,Clothing,16,49.26,709.03,0.1004,392.79,Small Business,0
2021-02-16,South,Electronics,10,259.75,2302.42,0.1136,263.47,Consumer,0
2021-02-16,North,Electronics,10,328.17,2963.05,0.0971,436.86,Corporate,0
2021-02-16,East,Home & Kitchen,10,90.68,849.04,0.0637,286.94,Consumer,1
2021-02-16,West,Electronics,11,321.23,2807.04,0.2056,529.11,Consumer,1
2021-02-16,Central,Clothing,7,56.51,330.34,0.1649,242.99,Consumer,0
2021-02-17,North,Electronics,15,283.93,3675.47,0.137,417.87,Corporate,0
2021-02-17,West,Clothing,14,53.33,635.82,0.1484,478.33,Small Business,0
2021-02-17,North,Sports & Outdoors,10,64.78,486.89,0.2484,364.6,Corporate,0
2021-02-17,Central,Sports & Outdoors,6,63.96,329.11,0.1424,171.3,Corporate,0
2021-02-17,East,Sports & Outdoors,10,70.32,579.79,0.1755,179.6,Corporate,0
2021-02-17,South,Clothing,13,54.97,661.66,0.0741,243.37,Consumer,1
2021-02-17,North,Sports & Outdoors,12,57.23,593.98,0.1351,384.43,Consumer,0
2021-02-17,South,Sports & Outdoors,11,57.71,542.25,0.1458,203.46,Corporate,0
2021-02-17,North,Sports & Outdoors,9,65.9,524.77,0.1152,412.33,Corporate,0
2021-02-17,West,Electronics,16,323.62,4835.14,0.0662,477.52,Consumer,1
2021-02-17,West,Electronics,16,300.28,4332.68,0.0982,376.29,Consumer,1
2021-02-17,West,Clothing,11,45.37,457.25,0.0838,500.26,Corporate,0
2021-02-18,South,Sports & Outdoors,9,58.19,450.23,0.1403,196.71,Consumer,0
2021-02-18,North,Sports & Outdoors,11,65.05,628.61,0.1215,432.61,Consumer,0
2021-02-18,Central,Sports & Outdoors,6,70.62,356.31,0.1591,212.77,Consumer,0
2021-02-18,West,Sports & Outdoors,14,72.63,907.82,0.1072,322.82,Consumer,1
2021-02-18,South,Sports & Outdoors,12,73.17,757.92,0.1368,258.07,Small Business,0
2021-02-18,North,Electronics,12,263.08,2790.75,0.116,468.72,Consumer,0
2021-02-18,West,Sports & Outdoors,16,59.32,804.09,0.1528,451.55,Consumer,0
2021-02-18,North,Clothing,14,45.05,553.38,0.1226,323.27,Consumer,1
2021-02-18,South,Sports & Outdoors,9,59.23,421.82,0.2087,217.97,Consumer,0
2021-02-18,West,Sports & Outdoors,10,69.73,632.52,0.0929,378.25,Consumer,0
2021-02-18,North,Electronics,15,263.56,3417.32,0.1356,407.37,Consumer,0
2021-02-18,Central,Home & Kitchen,6,70.45,367.11,0.1315,208.93,Consumer,0
2021-02-18,North,Home & Kitchen,18,88.76,1366.34,0.1448,460.48,Consumer,1
2021-02-19,South,Home & Kitchen,12,73.76,835.55,0.056,247.56,Consumer,0
2021-02-19,West,Electronics,13,255.9,2847.66,0.144,552.38,Small Business,1
2021-02-19,West,Electronics,13,313.06,3366.12,0.1729,399.07,Consumer,1
2021-02-19,North,Electronics,16,333.42,4913.28,0.079,304.82,Consumer,1
2021-02-19,South,Electronics,12,313.28,3125.91,0.1685,244.05,Corporate,0
2021-02-19,East,Electronics,10,300.34,2461.29,0.1805,250.7,Consumer,0
2021-02-19,South,Home & Kitchen,16,75.66,1106.57,0.0859,339.58,Consumer,1
2021-02-19,North,Sports & Outdoors,13,56.46,621.24,0.1536,356.21,Corporate,0
2021-02-19,Central,Home & Kitchen,11,69.57,644.51,0.1578,198.11,Consumer,1
2021-02-19,Central,Electronics,8,301.76,2086.49,0.1357,221.58,Small Business,0
2021-02-20,East,Home & Kitchen,12,90.8,992.52,0.0891,229.36,Consumer,0
2021-02-20,West,Home & Kitchen,22,86.08,1712.72,0.0956,543.12,Consumer,1
2021-02-20,Central,Sports & Outdoors,10,60.47,532.5,0.1194,188.82,Corporate,0
2021-02-20,West,Clothing,14,42.98,436.85,0.274,415.29,Consumer,1
2021-02-20,South,Clothing,13,46.52,516.34,0.1462,277.79,Consumer,0
2021-02-20,Central,Sports & Outdoors,7,61.08,390.75,0.0861,142.24,Consumer,0
2021-02-20,Central,Sports & Outdoors,9,65.09,528.52,0.0978,169.41,Small Business,0
2021-02-20,East,Clothing,10,49.1,426.04,0.1323,284.8,Consumer,0
2021-02-20,Central,Electronics,11,337.09,3135.11,0.1545,196.93,Consumer,0
2021-02-20,Central,Sports & Outdoors,8,58.77,420.37,0.1059,185.31,Corporate,0
2021-02-20,North,Home & Kitchen,20,80.19,1513.35,0.0564,453.42,Small Business,0
2021-02-21,West,Electronics,19,304.47,5322.14,0.08,523.26,Consumer,0
2021-02-21,South,Electronics,11,257.32,2287.91,0.1917,259.15,Consumer,0
2021-02-21,North,Home & Kitchen,18,74.69,1168.97,0.1305,325.22,Consumer,0
2021-02-21,Central,Clothing,10,57.2,488.77,0.1455,168.69,Corporate,0
2021-02-21,Central,Sports & Outdoors,6,62.25,326.14,0.1268,150.54,Corporate,0
2021-02-21,Central,Home & Kitchen,9,82.56,662.42,0.1085,211.95,Small Business,0
2021-02-21,West,Home & Kitchen,22,86.0,1626.55,0.1403,389.1,Consumer,1
2021-02-21,West,Clothing,23,46.09,933.29,0.1196,445.49,Corporate,1
2021-02-22,South,Clothing,11,46.68,427.32,0.1678,289.99,Consumer,1
2021-02-22,West,Clothing,15,53.67,740.65,0.08,583.18,Consumer,1
2021-02-22,East,Home & Kitchen,7,75.1,496.0,0.0565,305.17,Consumer,0
2021-02-22,East,Clothing,8,52.32,336.98,0.1949,181.93,Corporate,0
2021-02-22,Central,Home & Kitchen,6,85.37,476.93,0.0689,204.95,Consumer,0
2021-02-22,South,Home & Kitchen,12,87.26,978.74,0.0653,330.16,Consumer,0
2021-02-22,North,Electronics,14,324.03,3816.49,0.1587,434.59,Corporate,0
2021-02-22,North,Home & Kitchen,11,68.86,644.75,0.1488,425.36,Corporate,0
2021-02-22,West,Electronics,17,274.1,4301.84,0.0768,539.91,Corporate,0
2021-02-22,South,Electronics,8,289.55,1998.13,0.1374,229.95,Consumer,0
2021-02-22,Central,Electronics,6,336.61,1783.56,0.1169,215.08,Corporate,0
2021-02-22,South,Sports & Outdoors,9,73.03,585.56,0.1091,271.83,Consumer,0
2021-02-23,Central,Home & Kitchen,7,80.48,471.53,0.163,231.21,Corporate,0
2021-02-23,West,Home & Kitchen,19,81.55,1407.37,0.0917,396.45,Small Business,1
2021-02-23,South,Sports & Outdoors,8,57.15,423.92,0.0728,240.63,Small Business,0
2021-02-23,East,Sports & Outdoors,7,70.42,464.94,0.0568,168.69,Consumer,0
2021-02-23,West,Sports & Outdoors,12,60.84,664.81,0.0894,389.55,Consumer,0
2021-02-23,North,Sports & Outdoors,8,55.27,351.12,0.2059,312.7,Consumer,0
2021-02-23,North,Home & Kitchen,15,88.47,1138.74,0.1419,531.2,Corporate,0
2021-02-23,East,Sports & Outdoors,10,61.96,507.45,0.181,182.5,Consumer,1
2021-02-23,South,Electronics,12,322.11,3392.2,0.1224,269.02,Small Business,1
2021-02-23,South,Electronics,8,318.79,2196.85,0.1386,254.33,Consumer,0
2021-02-23,North,Clothing,17,50.65,760.13,0.1172,357.45,Consumer,1
2021-02-24,Central,Home & Kitchen,8,89.61,652.93,0.0892,245.09,Consumer,0
